,time,code,ampshift,s0t,s0a,s1t,s1a,s2t,s2a,animalID,exptname
418,84.80322249999999,T,-5.0,3.6560934891485806,14.7247314453125,6.160267111853088,8.4075927734375,,,20200204,20200204_002
420,85.1970025,T,-20.0,5.784641068447412,15.2587890625,,,,,20200204,20200204_002
422,85.5907225,T,20.0,2.8797996661101837,14.434814453125,4.607679465776293,7.720947265625,,,20200204,20200204_002
424,85.98446249999999,T,5.0,3.1552587646076793,14.404296875,4.883138564273789,8.0108642578125,,,20200204,20200204_002
426,86.37822249999999,T,-40.0,,,,,,,20200204,20200204_002
428,86.77196249999999,T,-0.0,3.35559265442404,14.4500732421875,5.258764607679466,8.6212158203125,,,20200204,20200204_002
430,87.1657025,T,40.0,2.654424040066778,13.2904052734375,4.282136894824708,7.6904296875,,,20200204,20200204_002
432,87.5594625,T,30.0,2.729549248747913,13.2904052734375,4.4073455759599325,7.62939453125,,,20200204,20200204_002
434,87.95320249999999,T,-30.0,,,,,,,20200204,20200204_002
436,88.3469425,T,-10.0,4.056761268781302,13.9312744140625,,,,,20200204,20200204_002
443,89.72506249999999,T,10.0,3.030050083472454,13.397216796875,4.707846410684474,7.904052734375,,,20200204,20200204_002
445,90.11880249999999,T,-5.0,3.6310517529215356,13.8092041015625,5.634390651085142,7.965087890625,,,20200204,20200204_002
447,90.51256249999999,T,-20.0,5.809682804674457,15.07568359375,,,,,20200204,20200204_002
449,90.9063025,T,20.0,2.8297161936560933,14.434814453125,4.532554257095158,7.9193115234375,,,20200204,20200204_002
451,91.30004249999999,T,5.0,3.1803005008347243,15.44189453125,4.908180300500834,8.514404296875,,,20200204,20200204_002
453,91.69380249999999,T,-40.0,,,,,,,20200204,20200204_002
455,92.0875425,T,0.0,3.35559265442404,15.5029296875,5.258764607679466,8.392333984375,,,20200204,20200204_002
457,92.4813025,T,40.0,2.679465776293823,14.3280029296875,4.332220367278798,7.598876953125,,,20200204,20200204_002
459,92.87504249999999,T,30.0,2.7545909849749584,14.58740234375,4.4073455759599325,8.056640625,,,20200204,20200204_002
461,93.26880249999999,T,-30.0,,,,,,,20200204,20200204_002
463,93.66254249999999,T,-10.0,4.056761268781302,14.9993896484375,,,,,20200204,20200204_002
470,95.0406625,T,10.0,3.030050083472454,14.434814453125,4.7328881469115185,8.4228515625,,,20200204,20200204_002
472,95.43440249999999,T,-5.0,3.6310517529215356,14.7247314453125,5.734557595993322,8.9111328125,,,20200204,20200204_002
474,95.8281425,T,-20.0,5.909849749582637,15.106201171875,,,,,20200204,20200204_002
476,96.22190249999998,T,20.0,2.8547579298831383,14.0838623046875,4.532554257095158,8.148193359375,,,20200204,20200204_002
478,96.61564249999999,T,5.0,3.1803005008347243,14.22119140625,4.883138564273789,8.6212158203125,,,20200204,20200204_002
480,97.0094025,T,-40.0,,,,,,,20200204,20200204_002
482,97.40314249999999,T,-0.0,3.35559265442404,14.4195556640625,5.183639398998331,8.4075927734375,,,20200204,20200204_002
484,97.79690249999999,T,40.0,2.679465776293823,13.48876953125,4.257095158597663,7.6904296875,,,20200204,20200204_002
486,98.19062249999999,T,30.0,2.7545909849749584,13.7176513671875,4.457429048414023,7.965087890625,,,20200204,20200204_002
488,98.5843625,T,-30.0,,,,,,,20200204,20200204_002
490,98.9781225,T,-10.0,4.031719532554257,14.2669677734375,,,,,20200204,20200204_002
497,100.35622249999999,T,10.0,3.030050083472454,12.6800537109375,4.833055091819699,7.7056884765625,,,20200204,20200204_002
499,100.7500025,T,-5.0,3.6060100166944906,12.8631591796875,5.859766277128547,10.8489990234375,,,20200204,20200204_002
501,101.1437225,T,-20.0,6.010016694490817,13.427734375,,,,,20200204,20200204_002
503,101.53746249999999,T,20.0,2.8297161936560933,11.749267578125,4.582637729549249,7.2174072265625,,,20200204,20200204_002
505,101.9312025,T,5.0,3.1552587646076793,11.8865966796875,4.883138564273789,7.4310302734375,,,20200204,20200204_002
507,102.3249625,T,-40.0,,,,,,,20200204,20200204_002
509,102.71870249999999,T,-0.0,3.330550918196995,11.77978515625,5.208681135225376,7.0648193359375,,,20200204,20200204_002
511,103.11246249999999,T,40.0,2.679465776293823,11.0015869140625,4.307178631051753,6.500244140625,,,20200204,20200204_002
513,103.50620249999999,T,30.0,2.729549248747913,10.955810546875,4.382303839732888,6.7596435546875,,,20200204,20200204_002
515,103.8999425,T,-30.0,,,,,,,20200204,20200204_002
517,104.2937025,T,-10.0,4.006677796327212,11.9476318359375,,,,,20200204,20200204_002
524,105.67180249999998,T,10.0,3.0050083472454086,11.7950439453125,4.757929883138564,7.4462890625,,,20200204,20200204_002
526,106.06556249999998,T,-5.0,3.6310517529215356,12.0086669921875,5.834724540901502,10.25390625,,,20200204,20200204_002
528,106.45930249999999,T,-20.0,5.809682804674457,12.603759765625,,,,,20200204,20200204_002
530,106.85304249999999,T,20.0,2.8547579298831383,11.322021484375,4.607679465776293,7.232666015625,,,20200204,20200204_002
532,107.24680249999999,T,5.0,3.130217028380634,11.41357421875,5.208681135225376,8.453369140625,,,20200204,20200204_002
534,107.6405425,T,-40.0,,,,,,,20200204,20200204_002
536,108.0343025,T,0.0,3.330550918196995,11.41357421875,5.484140233722871,9.0789794921875,,,20200204,20200204_002
538,108.4280225,T,40.0,2.679465776293823,10.6353759765625,4.457429048414023,6.4697265625,,,20200204,20200204_002
540,108.82180249999999,T,30.0,2.729549248747913,10.9710693359375,4.457429048414023,6.89697265625,,,20200204,20200204_002
542,109.21552249999999,T,-30.0,,,,,,,20200204,20200204_002
544,109.60926249999999,T,-10.0,4.031719532554257,11.8408203125,,,,,20200204,20200204_002
551,110.98740249999999,T,10.0,3.030050083472454,11.1083984375,4.808013355592654,6.5460205078125,,,20200204,20200204_002
553,111.38112249999999,T,-5.0,3.6060100166944906,11.8255615234375,5.934891485809683,10.650634765625,,,20200204,20200204_002
555,111.7749025,T,-20.0,5.984974958263773,12.420654296875,,,,,20200204,20200204_002
557,112.16862249999998,T,20.0,2.8547579298831383,11.16943359375,4.632721202003339,7.2174072265625,,,20200204,20200204_002
559,112.56240249999999,T,5.0,3.130217028380634,11.444091796875,4.983305509181969,8.6212158203125,,,20200204,20200204_002
561,112.95612249999999,T,-40.0,,,,,,,20200204,20200204_002
563,113.34986249999999,T,-0.0,3.35559265442404,11.5814208984375,5.509181969949917,9.3536376953125,,,20200204,20200204_002
565,113.7436025,T,40.0,2.679465776293823,10.7269287109375,4.3572621035058425,6.744384765625,,,20200204,20200204_002
567,114.1373625,T,30.0,2.729549248747913,10.7879638671875,4.4073455759599325,6.683349609375,,,20200204,20200204_002
569,114.53110249999999,T,-30.0,,,,,,,20200204,20200204_002
571,114.92486249999999,T,-10.0,4.031719532554257,11.8560791015625,,,,,20200204,20200204_002
578,116.30300249999999,T,10.0,3.030050083472454,11.138916015625,4.757929883138564,6.9427490234375,,,20200204,20200204_002
580,116.69672249999999,T,-5.0,3.6310517529215356,11.41357421875,6.010016694490817,10.55908203125,,,20200204,20200204_002
582,117.09046249999999,T,-20.0,6.310517529215359,11.993408203125,,,,,20200204,20200204_002
584,117.4842025,T,20.0,2.8297161936560933,10.8489990234375,4.657762938230383,7.0648193359375,,,20200204,20200204_002
88,18.569535,T,10.0,2.2036727879799662,22.6593017578125,3.380634390651085,17.242431640625,5.033388981636059,11.8255615234375,20200204,20200204_003
90,18.963275,T,40.0,2.1786310517529213,22.4609375,3.35559265442404,16.8914794921875,5.108514190317195,12.3138427734375,20200204,20200204_003
92,19.357035,T,20.0,2.1786310517529213,22.3541259765625,3.35559265442404,17.0135498046875,4.983305509181969,11.6424560546875,20200204,20200204_003
94,19.750774999999997,T,30.0,2.2036727879799662,22.15576171875,3.330550918196995,16.90673828125,4.958263772954925,11.77978515625,20200204,20200204_003
96,20.144534999999998,T,5.0,2.2287145242070117,22.1405029296875,3.4056761268781304,17.2576904296875,5.033388981636059,11.5814208984375,20200204,20200204_003
98,20.538255,T,-30.0,3.080133555926544,24.1241455078125,4.382303839732888,15.716552734375,,,20200204,20200204_003
100,20.931994999999997,T,-40.0,4.482470784641068,23.6663818359375,,,,,20200204,20200204_003
102,21.325734999999998,T,-10.0,2.353923205342237,21.5606689453125,3.5559265442404007,16.998291015625,5.183639398998331,11.0321044921875,20200204,20200204_003
104,21.719475,T,0.0,2.2787979966611016,21.0723876953125,3.4557595993322203,16.357421875,5.058430717863105,10.467529296875,20200204,20200204_003
106,22.113235,T,-20.0,2.5542570951585977,21.392822265625,3.756260434056761,15.56396484375,5.459098497495826,11.5966796875,20200204,20200204_003
108,22.506974999999997,T,-5.0,2.3038397328881466,20.6146240234375,3.4808013355592653,16.3421630859375,5.108514190317195,10.31494140625,20200204,20200204_003
115,23.885074999999997,T,10.0,2.2287145242070117,19.439697265625,3.380634390651085,15.1214599609375,4.983305509181969,9.2926025390625,20200204,20200204_003
117,24.278834999999997,T,40.0,2.1786310517529213,18.85986328125,3.330550918196995,14.4195556640625,4.958263772954925,9.0179443359375,20200204,20200204_003
119,24.672555,T,20.0,2.1786310517529213,18.85986328125,3.35559265442404,14.434814453125,5.0083472454090145,9.1705322265625,20200204,20200204_003
121,25.066294999999997,T,30.0,2.1786310517529213,18.707275390625,3.35559265442404,14.2059326171875,4.958263772954925,8.9111328125,20200204,20200204_003
123,25.460034999999998,T,5.0,2.2287145242070117,18.798828125,3.380634390651085,14.6636962890625,4.933222036727879,9.002685546875,20200204,20200204_003
125,25.853775,T,-30.0,3.080133555926544,19.9127197265625,4.4073455759599325,11.71875,,,20200204,20200204_003
127,26.247535,T,-40.0,4.307178631051753,20.721435546875,,,,,20200204,20200204_003
129,26.641254999999997,T,-10.0,2.353923205342237,18.1427001953125,3.5308848080133552,13.9312744140625,5.133555926544241,8.636474609375,20200204,20200204_003
131,27.035034999999997,T,0.0,2.2787979966611016,17.7154541015625,3.4307178631051753,13.48876953125,4.933222036727879,8.331298828125,20200204,20200204_003
133,27.428734999999996,T,-20.0,2.5792988313856426,17.425537109375,3.781302170283806,12.26806640625,5.484140233722871,8.6212158203125,20200204,20200204_003
135,27.822474999999997,T,-5.0,2.3288814691151916,16.693115234375,3.4808013355592653,12.7105712890625,5.0083472454090145,7.9345703125,20200204,20200204_003
142,29.200574999999997,T,10.0,2.2287145242070117,15.4876708984375,3.380634390651085,11.932373046875,4.983305509181969,6.927490234375,20200204,20200204_003
144,29.594334999999997,T,40.0,2.1786310517529213,15.0146484375,3.35559265442404,11.23046875,4.933222036727879,6.439208984375,20200204,20200204_003
146,29.988054999999996,T,20.0,2.2036727879799662,15.0909423828125,3.380634390651085,11.322021484375,4.958263772954925,6.622314453125,20200204,20200204_003
148,30.381794999999997,T,30.0,2.2036727879799662,14.7247314453125,3.35559265442404,10.9405517578125,5.0083472454090145,6.28662109375,20200204,20200204_003
150,30.775534999999998,T,5.0,2.2537562604340566,15.07568359375,3.4056761268781304,10.650634765625,4.983305509181969,6.378173828125,20200204,20200204_003
152,31.169275,T,-30.0,3.080133555926544,16.9219970703125,4.3572621035058425,10.19287109375,,,20200204,20200204_003
154,31.563034999999996,T,-40.0,4.282136894824708,17.1966552734375,,,,,20200204,20200204_003
156,31.956754999999998,T,-10.0,2.378964941569282,15.7470703125,3.5308848080133552,11.53564453125,5.108514190317195,7.232666015625,20200204,20200204_003
158,32.350535,T,0.0,2.2787979966611016,16.1285400390625,3.4307178631051753,12.054443359375,5.058430717863105,7.1868896484375,20200204,20200204_003
160,32.744234999999996,T,-20.0,2.5792988313856426,16.937255859375,3.756260434056761,11.7034912109375,5.434056761268781,8.453369140625,20200204,20200204_003
162,33.137975,T,-5.0,2.3288814691151916,16.4947509765625,3.4808013355592653,11.993408203125,5.0083472454090145,7.4920654296875,20200204,20200204_003
169,34.516074999999994,T,10.0,2.2537562604340566,16.9677734375,3.4056761268781304,12.4053955078125,4.983305509181969,7.50732421875,20200204,20200204_003
171,34.909834999999994,T,40.0,2.1786310517529213,16.3116455078125,3.35559265442404,11.9171142578125,4.933222036727879,7.232666015625,20200204,20200204_003
173,35.303554999999996,T,20.0,2.2036727879799662,16.90673828125,3.35559265442404,12.2833251953125,4.933222036727879,7.7056884765625,20200204,20200204_003
175,35.697295,T,30.0,2.2036727879799662,16.6473388671875,3.380634390651085,12.1612548828125,5.033388981636059,7.4462890625,20200204,20200204_003
177,36.091035,T,5.0,2.2537562604340566,17.1966552734375,3.4307178631051753,12.786865234375,5.058430717863105,7.87353515625,20200204,20200204_003
179,36.484775,T,-30.0,3.080133555926544,19.04296875,4.332220367278798,11.4898681640625,,,20200204,20200204_003
181,36.878535,T,-40.0,4.106844741235392,18.0511474609375,,,,,20200204,20200204_003
183,37.272254999999994,T,-10.0,2.378964941569282,16.754150390625,3.5308848080133552,11.7034912109375,5.058430717863105,7.5836181640625,20200204,20200204_003
185,37.666034999999994,T,0.0,2.2787979966611016,16.754150390625,3.4557595993322203,12.1917724609375,5.158597662771285,7.5836181640625,20200204,20200204_003
187,38.059734999999996,T,-20.0,2.5792988313856426,16.6778564453125,3.756260434056761,11.0321044921875,5.308848080133556,8.1024169921875,20200204,20200204_003
189,38.453495,T,-5.0,2.353923205342237,15.6707763671875,3.4808013355592653,11.566162109375,5.0083472454090145,7.171630859375,20200204,20200204_003
5,2.0157325,T,0.0,2.404006677796327,6.9732666015625,3.9065108514190316,5.2947998046875,,,20200204,20200204_004
7,2.4094525,T,-20.0,2.679465776293823,7.1258544921875,4.131886477462437,5.55419921875,,,20200204,20200204_004
9,2.8031924999999998,T,-10.0,2.5041736227045073,6.9427490234375,3.9565943238731216,5.3253173828125,,,20200204,20200204_004
11,3.1969125,T,-40.0,4.006677796327212,7.5531005859375,6.385642737896493,7.38525390625,,,20200204,20200204_004
13,3.5906325,T,5.0,2.378964941569282,6.4239501953125,3.8313856427378963,4.7760009765625,,,20200204,20200204_004
15,3.9843724999999997,T,-30.0,3.030050083472454,7.232666015625,4.582637729549249,5.7525634765625,,,20200204,20200204_004
17,4.378112499999999,T,20.0,2.3288814691151916,5.6915283203125,3.806343906510851,4.364013671875,,,20200204,20200204_004
19,4.771812499999999,T,-5.0,2.454090150250417,6.2408447265625,3.931552587646076,4.6539306640625,,,20200204,20200204_004
21,5.165532499999999,T,10.0,2.353923205342237,5.767822265625,3.8313856427378963,4.3792724609375,,,20200204,20200204_004
23,5.5592925,T,40.0,2.3038397328881466,5.18798828125,3.756260434056761,4.1961669921875,,,20200204,20200204_004
25,5.9529925,T,30.0,2.3038397328881466,5.279541015625,3.781302170283806,4.1961669921875,,,20200204,20200204_004
32,7.331032499999999,T,0.0,2.404006677796327,5.6304931640625,3.8313856427378963,4.241943359375,6.961602671118531,6.5765380859375,20200204,20200204_004
34,7.724752499999999,T,-20.0,2.654424040066778,5.79833984375,4.131886477462437,4.7149658203125,,,20200204,20200204_004
36,8.1185125,T,-10.0,2.5041736227045073,6.1798095703125,3.9816360601001666,4.82177734375,,,20200204,20200204_004
38,8.5121925,T,-40.0,4.006677796327212,7.0953369140625,6.335559265442403,6.6375732421875,,,20200204,20200204_004
40,8.905932499999999,T,5.0,2.378964941569282,5.889892578125,3.8313856427378963,4.4403076171875,,,20200204,20200204_004
42,9.299652499999999,T,-30.0,3.030050083472454,7.0037841796875,4.557595993322203,5.55419921875,,,20200204,20200204_004
44,9.6933925,T,20.0,2.3288814691151916,5.7220458984375,3.781302170283806,4.3792724609375,6.185308848080133,6.34765625,20200204,20200204_004
46,10.0871125,T,-5.0,2.454090150250417,5.9356689453125,3.9065108514190316,4.45556640625,6.535893155258765,6.4697265625,20200204,20200204_004
48,10.480832499999998,T,10.0,2.3288814691151916,5.92041015625,3.8564273789649413,4.4403076171875,,,20200204,20200204_004
50,10.874552499999998,T,40.0,2.2787979966611016,5.4931640625,3.756260434056761,4.425048828125,6.0851419031719525,6.28662109375,20200204,20200204_004
52,11.2682925,T,30.0,2.3038397328881466,5.584716796875,3.806343906510851,4.6844482421875,,,20200204,20200204_004
59,12.646312499999999,T,0.0,2.429048414023372,5.767822265625,3.9065108514190316,4.5166015625,,,20200204,20200204_004
61,13.040032499999999,T,-20.0,2.679465776293823,5.950927734375,4.156928213689483,4.913330078125,,,20200204,20200204_004
63,13.433752499999999,T,-10.0,2.4791318864774623,5.828857421875,3.9565943238731216,4.69970703125,,,20200204,20200204_004
65,13.8275125,T,-40.0,4.006677796327212,6.866455078125,6.510851419031719,6.5765380859375,,,20200204,20200204_004
67,14.221212499999998,T,5.0,2.378964941569282,5.7373046875,3.8564273789649413,4.5623779296875,6.0851419031719525,6.28662109375,20200204,20200204_004
69,14.614932499999998,T,-30.0,3.055091819699499,6.4239501953125,4.582637729549249,5.4168701171875,,,20200204,20200204_004
71,15.008652499999998,T,20.0,2.3038397328881466,5.3863525390625,3.806343906510851,4.486083984375,,,20200204,20200204_004
73,15.4023925,T,-5.0,2.429048414023372,5.9814453125,3.931552587646076,4.608154296875,,,20200204,20200204_004
75,15.796112499999998,T,10.0,2.353923205342237,5.3558349609375,3.806343906510851,4.0435791015625,6.0851419031719525,5.7220458984375,20200204,20200204_004
77,16.189832499999998,T,40.0,2.3038397328881466,4.730224609375,3.781302170283806,4.0283203125,,,20200204,20200204_004
79,16.5835525,T,30.0,2.2787979966611016,4.974365234375,3.756260434056761,4.1656494140625,6.185308848080133,5.8746337890625,20200204,20200204_004
86,17.9615925,T,0.0,2.404006677796327,5.5999755859375,3.8814691151919862,4.302978515625,6.335559265442403,6.195068359375,20200204,20200204_004
88,18.355292499999997,T,-20.0,2.704507512520868,5.859375,4.156928213689483,4.7607421875,,,20200204,20200204_004
90,18.7490325,T,-10.0,2.5041736227045073,5.6610107421875,3.9816360601001666,4.608154296875,,,20200204,20200204_004
92,19.142752499999997,T,-40.0,4.056761268781302,6.3323974609375,,,,,20200204,20200204_004
94,19.536492499999998,T,5.0,2.378964941569282,5.4168701171875,3.8564273789649413,4.1351318359375,,,20200204,20200204_004
96,19.9302125,T,-30.0,3.055091819699499,5.9967041015625,4.582637729549249,5.06591796875,,,20200204,20200204_004
98,20.323932499999998,T,20.0,2.3288814691151916,5.126953125,3.806343906510851,3.96728515625,,,20200204,20200204_004
100,20.7176525,T,-5.0,2.429048414023372,5.5389404296875,3.9065108514190316,4.1351318359375,,,20200204,20200204_004
102,21.111412499999997,T,10.0,2.353923205342237,5.3558349609375,3.8313856427378963,4.2266845703125,,,20200204,20200204_004
104,21.5051125,T,40.0,2.2787979966611016,4.9591064453125,3.706176961602671,3.997802734375,6.0350584307178625,5.7220458984375,20200204,20200204_004
106,21.898832499999997,T,30.0,2.3038397328881466,5.1422119140625,3.781302170283806,4.241943359375,,,20200204,20200204_004
113,23.2768925,T,0.0,2.429048414023372,5.5999755859375,3.8814691151919862,4.119873046875,6.71118530884808,6.3629150390625,20200204,20200204_004
115,23.670612499999997,T,-20.0,2.679465776293823,5.8746337890625,4.181969949916527,4.9285888671875,,,20200204,20200204_004
117,24.064312499999996,T,-10.0,2.5041736227045073,5.7830810546875,4.006677796327212,4.57763671875,,,20200204,20200204_004
119,24.458052499999997,T,-40.0,4.056761268781302,6.3018798828125,,,,,20200204,20200204_004
121,24.8517925,T,5.0,2.378964941569282,5.4931640625,3.8313856427378963,4.241943359375,6.310517529215359,6.134033203125,20200204,20200204_004
123,25.245492499999997,T,-30.0,3.055091819699499,6.134033203125,4.582637729549249,5.06591796875,,,20200204,20200204_004
125,25.6392325,T,20.0,2.3038397328881466,5.2337646484375,3.781302170283806,4.2266845703125,,,20200204,20200204_004
127,26.032952499999997,T,-5.0,2.429048414023372,5.6304931640625,3.9065108514190316,4.39453125,,,20200204,20200204_004
129,26.426692499999998,T,10.0,2.353923205342237,4.974365234375,3.8564273789649413,3.9825439453125,,,20200204,20200204_004
131,26.820412499999996,T,40.0,2.2787979966611016,4.45556640625,3.756260434056761,3.72314453125,6.686143572621035,5.9051513671875,20200204,20200204_004
133,27.214132499999998,T,30.0,2.2787979966611016,4.669189453125,3.756260434056761,3.662109375,5.984974958263773,5.401611328125,20200204,20200204_004
140,28.592192499999996,T,0.0,2.404006677796327,4.8828125,3.8814691151919862,3.7384033203125,6.160267111853088,5.3253173828125,20200204,20200204_004
142,28.9858925,T,-20.0,2.704507512520868,5.126953125,4.156928213689483,4.1656494140625,,,20200204,20200204_004
144,29.379612499999997,T,-10.0,2.5041736227045073,4.7760009765625,3.9816360601001666,3.8299560546875,6.76126878130217,5.7220458984375,20200204,20200204_004
146,29.773352499999998,T,-40.0,4.081803005008347,5.55419921875,,,,,20200204,20200204_004
148,30.1670925,T,5.0,2.353923205342237,4.69970703125,3.8814691151919862,3.692626953125,,,20200204,20200204_004
150,30.560792499999998,T,-30.0,3.055091819699499,5.31005859375,4.582637729549249,4.5013427734375,,,20200204,20200204_004
152,30.954512499999996,T,20.0,2.3038397328881466,4.08935546875,3.806343906510851,3.41796875,,,20200204,20200204_004
154,31.348232499999998,T,-5.0,2.454090150250417,4.6844482421875,3.931552587646076,3.47900390625,,,20200204,20200204_004
156,31.7419925,T,10.0,2.378964941569282,4.5623779296875,3.806343906510851,3.3721923828125,5.959933222036727,4.8828125,20200204,20200204_004
158,32.1356925,T,40.0,2.2787979966611016,3.4332275390625,3.731218697829716,3.0670166015625,,,20200204,20200204_004
160,32.5294125,T,30.0,2.3038397328881466,3.90625,3.731218697829716,3.143310546875,5.834724540901502,4.5623779296875,20200204,20200204_004
152,31.484212499999998,T,10.0,2.9549248747913186,58.319091796875,4.607679465776293,49.13330078125,,,20200204,20200204_005
154,31.877992499999998,T,30.0,2.5792988313856426,57.647705078125,4.031719532554257,47.18017578125,6.56093489148581,52.154541015625,20200204,20200204_005
156,32.2717525,T,20.0,2.704507512520868,59.3109130859375,4.156928213689483,48.7518310546875,6.811352253756261,54.7637939453125,20200204,20200204_005
158,32.6655325,T,-20.0,,,,,,,20200204,20200204_005
160,33.0593125,T,40.0,2.5041736227045073,59.1888427734375,3.9816360601001666,49.224853515625,6.3606010016694485,52.734375,20200204,20200204_005
162,33.4530925,T,5.0,3.1803005008347243,60.4705810546875,4.933222036727879,51.4678955078125,,,20200204,20200204_005
164,33.8468525,T,-5.0,4.056761268781302,62.591552734375,,,,,20200204,20200204_005
166,34.2406125,T,-30.0,,,,,,,20200204,20200204_005
168,34.634412499999996,T,-10.0,5.0083472454090145,64.02587890625,,,,,20200204,20200204_005
170,35.0281725,T,-40.0,,,,,,,20200204,20200204_005
172,35.4219325,T,0.0,3.4808013355592653,62.9119873046875,5.684474123539232,55.3436279296875,,,20200204,20200204_005
179,36.800152499999996,T,10.0,2.9549248747913186,62.7288818359375,4.557595993322203,53.009033203125,,,20200204,20200204_005
181,37.193912499999996,T,30.0,2.5792988313856426,61.981201171875,4.081803005008347,52.06298828125,6.786310517529215,58.3953857421875,20200204,20200204_005
183,37.587712499999995,T,20.0,2.729549248747913,62.652587890625,4.207011686143573,52.42919921875,7.136894824707846,59.7991943359375,20200204,20200204_005
185,37.981492499999995,T,-20.0,,,,,,,20200204,20200204_005
187,38.375252499999995,T,40.0,2.4791318864774623,62.0880126953125,3.9816360601001666,52.154541015625,6.861435726210351,58.868408203125,20200204,20200204_005
189,38.769012499999995,T,5.0,3.2053422370617692,63.9801025390625,4.958263772954925,54.412841796875,,,20200204,20200204_005
191,39.162792499999995,T,-5.0,4.056761268781302,64.666748046875,8.138564273789648,61.95068359375,,,20200204,20200204_005
193,39.556572499999994,T,-30.0,,,,,,,20200204,20200204_005
195,39.950332499999995,T,-10.0,5.083472454090151,65.2923583984375,,,,,20200204,20200204_005
197,40.344112499999994,T,-40.0,,,,,,,20200204,20200204_005
199,40.737892499999994,T,0.0,3.5058430717863103,64.4378662109375,5.934891485809683,57.6934814453125,,,20200204,20200204_005
206,42.11609249999999,T,10.0,2.9799666110183636,63.29345703125,4.557595993322203,53.314208984375,,,20200204,20200204_005
208,42.5099125,T,30.0,2.5792988313856426,62.3931884765625,4.081803005008347,52.6123046875,6.686143572621035,58.41064453125,20200204,20200204_005
210,42.9036525,T,20.0,2.704507512520868,62.8509521484375,4.181969949916527,52.093505859375,7.186978297161936,60.0128173828125,20200204,20200204_005
212,43.29741249999999,T,-20.0,,,,,,,20200204,20200204_005
214,43.6911925,T,40.0,2.5041736227045073,62.1795654296875,3.9816360601001666,51.971435546875,6.535893155258765,57.6324462890625,20200204,20200204_005
216,44.0849925,T,5.0,3.1803005008347243,63.4002685546875,5.033388981636059,54.901123046875,,,20200204,20200204_005
218,44.4787525,T,-5.0,4.106844741235392,64.422607421875,,,,,20200204,20200204_005
220,44.8725125,T,-30.0,,,,,,,20200204,20200204_005
222,45.2662925,T,-10.0,5.033388981636059,64.14794921875,,,,,20200204,20200204_005
224,45.6600725,T,-40.0,,,,,,,20200204,20200204_005
226,46.0538325,T,-0.0,3.5308848080133552,64.5751953125,5.784641068447412,57.037353515625,,,20200204,20200204_005
233,47.4320525,T,10.0,2.9799666110183636,63.690185546875,4.657762938230383,54.5654296875,,,20200204,20200204_005
235,47.8258125,T,30.0,2.5792988313856426,62.5762939453125,4.031719532554257,51.8951416015625,6.56093489148581,57.9833984375,20200204,20200204_005
237,48.2195925,T,20.0,2.729549248747913,63.0340576171875,4.207011686143573,52.7191162109375,7.312186978297161,60.36376953125,20200204,20200204_005
239,48.613392499999996,T,-20.0,,,,,,,20200204,20200204_005
241,49.0071325,T,40.0,2.5041736227045073,62.591552734375,3.931552587646076,51.6204833984375,6.485809682804674,57.525634765625,20200204,20200204_005
243,49.4009125,T,5.0,3.1803005008347243,64.7430419921875,4.958263772954925,55.5877685546875,,,20200204,20200204_005
245,49.7946925,T,-5.0,4.131886477462437,65.521240234375,,,,,20200204,20200204_005
247,50.1884525,T,-30.0,,,,,,,20200204,20200204_005
249,50.582232499999996,T,-10.0,5.158597662771285,65.7806396484375,,,,,20200204,20200204_005
251,50.976012499999996,T,-40.0,,,,,,,20200204,20200204_005
253,51.369812499999995,T,-0.0,3.5058430717863103,65.0787353515625,5.859766277128547,57.952880859375,,,20200204,20200204_005
260,52.748012499999994,T,10.0,3.0050083472454086,64.2547607421875,4.6828046744574285,55.328369140625,,,20200204,20200204_005
262,53.141792499999994,T,30.0,2.5792988313856426,63.2781982421875,4.031719532554257,52.3681640625,6.6110183639399,58.3343505859375,20200204,20200204_005
264,53.535552499999994,T,20.0,2.729549248747913,64.1021728515625,4.207011686143573,53.3294677734375,7.161936560934891,60.8978271484375,20200204,20200204_005
266,53.929312499999995,T,-20.0,,,,,,,20200204,20200204_005
268,54.323092499999994,T,40.0,2.5292153589315527,63.7359619140625,3.9816360601001666,53.0242919921875,6.56093489148581,59.38720703125,20200204,20200204_005
270,54.71689249999999,T,5.0,3.2053422370617692,65.4449462890625,5.033388981636059,56.732177734375,,,20200204,20200204_005
272,55.11065249999999,T,-5.0,4.106844741235392,65.4296875,,,,,20200204,20200204_005
274,55.50443249999999,T,-30.0,,,,,,,20200204,20200204_005
276,55.89819249999999,T,-10.0,5.083472454090151,65.704345703125,,,,,20200204,20200204_005
278,56.29199249999999,T,-40.0,,,,,,,20200204,20200204_005
280,56.68575249999999,T,0.0,3.5058430717863103,66.0400390625,5.859766277128547,58.8226318359375,,,20200204,20200204_005
287,58.0639725,T,10.0,3.0050083472454086,65.521240234375,4.707846410684474,56.396484375,,,20200204,20200204_005
289,58.4577525,T,30.0,2.5542570951585977,65.155029296875,3.931552587646076,54.2449951171875,6.585976627712855,60.1654052734375,20200204,20200204_005
291,58.8515125,T,20.0,2.729549248747913,64.94140625,4.207011686143573,54.4891357421875,6.836393989983305,60.60791015625,20200204,20200204_005
293,59.2452925,T,-20.0,,,,,,,20200204,20200204_005
295,59.6390925,T,40.0,2.5292153589315527,64.7125244140625,4.006677796327212,54.6417236328125,6.6110183639399,60.333251953125,20200204,20200204_005
